mold_name,timestamp,material_name,machine_tonnage,cycle_number,hopper_temp,nozzle_temp,H1,H2,H3,mold_core_temp,mold_cavity_temp,inj_speed1,inj_speed2,inj_speed3,actual_inj_pressure,vp_transition,inj_time_actual,holding_pressure_stage1,holding_pressure_stage2,holding_pressure_stage3,screw_rpm,back_pressure,decompression_speed,decompression_distance,cushion_size,clamp_force,mold_close_speed,mold_protection_pressure,ejection_stroke,ejection_speed,cooling_time,mold_open_reset_time,part_weight,shot_weight,screw_diameter,total_cycle_time,Hopper_State,Barrel_Heater_State,Screw_State,Injection_Unit_State,Hydraulic_System_State,Clamp_Unit_State,Mold_State,Cooling_System_State,Ejector_System_State
Smart Router Enclosure,38:31.6,"ABS (Flame Retardant, Medium Flow)",180,95,44,230,226,217,199,65,70,35,60,20,122,8.7,1.33,74,52,34,73,8,15,5.3,3.9,134,247,12,45,37,14.01,3.45,34.8,82.8,45,23.75,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,38:55.4,"ABS (Flame Retardant, Medium Flow)",180,96,45,230,226,215,198,65,70,34,57,19,119,9,1.32,74,52,34,72,8,14,5.3,4.1,133,225,12,44,37,14.55,3.48,34.9,83.4,45,24.36,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,39:19.7,"ABS (Flame Retardant, Medium Flow)",180,97,43,230,223,215,198,69,72,36,62,20,122,8.8,1.41,71,54,34,73,8,15,5,4,136,240,12,47,38,14.62,3.67,34.1,84.4,45,24.71,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,39:44.4,"ABS (Flame Retardant, Medium Flow)",180,98,44,229,224,213,200,64,71,36,62,20,121,8.6,1.38,70,55,33,75,8,15,5,3.9,135,244,13,44,42,14.65,3.66,34,81.6,45,24.69,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,40:09.1,"ABS (Flame Retardant, Medium Flow)",180,99,44,230,222,214,199,66,72,34,56,19,130,8.6,1.4,72,53,32,74,8,14,5.4,4,136,248,12,45,39,14.33,3.82,33.9,82.6,45,24.58,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,40:33.7,"ABS (Flame Retardant, Medium Flow)",180,100,45,229,226,214,201,65,72,36,65,21,120,8.5,1.36,73,55,36,75,8,15,5.1,4.2,133,229,12,44,40,14.04,3.53,33.3,82.5,45,23.86,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,40:57.6,"ABS (Flame Retardant, Medium Flow)",180,101,42,228,228,214,201,65,72,36,61,20,123,9,1.33,76,54,35,71,8,14,5.1,4.4,130,253,12,46,41,14.55,3.43,34.9,82.4,45,24.43,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,41:22.0,"ABS (Flame Retardant, Medium Flow)",180,102,45,231,224,217,196,65,70,35,61,21,125,8.5,1.34,75,55,33,73,8,15,4.9,4.2,134,244,12,47,39,15.56,3.57,35,82.4,45,25.47,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,41:47.5,"ABS (Flame Retardant, Medium Flow)",180,103,46,229,224,214,202,65,72,34,62,20,122,8.3,1.39,78,53,35,74,8,14,4.9,4,134,236,12,45,37,14.31,3.39,34.5,83.9,45,24.1,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,42:11.6,"ABS (Flame Retardant, Medium Flow)",180,104,43,230,224,215,199,66,73,34,60,20,122,8.5,1.37,74,55,33,75,8,15,5.2,4.2,135,244,12,45,38,14.93,3.5,35.2,84.5,45,24.94,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,42:36.5,"ABS (Flame Retardant, Medium Flow)",180,105,44,230,225,214,199,66,71,35,59,20,121,8.3,1.33,70,54,35,70,9,14,5.2,3.8,134,238,12,47,39,14.72,3.54,34.5,86.6,45,24.62,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,43:01.1,"ABS (Flame Retardant, Medium Flow)",180,106,43,230,225,215,199,65,72,32,59,19,119,8.7,1.38,71,54,35,75,8,14,5,4,131,238,13,45,39,14.18,3.69,34.1,82.3,45,24.26,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,43:25.4,"ABS (Flame Retardant, Medium Flow)",180,107,46,230,225,214,199,66,71,35,62,21,112,8.3,1.29,72,54,35,69,8,16,5.1,4,138,243,11,45,39,15.24,3.62,33.4,82.7,45,25.15,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,43:50.5,"ABS (Flame Retardant, Medium Flow)",180,108,46,231,223,213,197,64,68,35,60,19,122,9.1,1.36,75,54,36,75,9,14,4.9,4,134,242,12,47,42,14.78,3.53,34.2,84.2,45,24.68,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,44:15.2,"ABS (Flame Retardant, Medium Flow)",180,109,46,231,224,216,200,66,70,34,56,20,120,8.8,1.33,72,57,34,75,8,14,5,4.1,133,239,12,45,38,14.58,3.54,33.5,82.4,45,24.48,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,44:39.7,"ABS (Flame Retardant, Medium Flow)",180,110,45,230,225,215,199,65,73,34,62,19,122,8.2,1.44,73,54,33,71,8,14,5.1,4.1,133,223,12,45,40,14.39,3.51,33.7,81.3,45,24.35,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,45:04.0,"ABS (Flame Retardant, Medium Flow)",180,111,45,231,223,216,198,66,71,36,58,19,119,8.6,1.34,75,54,34,73,8,14,4.9,4.3,128,248,12,46,38,14.32,3.53,34.3,84.9,45,24.22,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,45:28.2,"ABS (Flame Retardant, Medium Flow)",180,112,45,230,223,216,201,66,72,34,59,20,120,8.2,1.47,73,53,35,75,8,15,5.4,4,128,241,12,44,41,14.86,3.57,32.6,80.2,45,24.91,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,45:53.2,"ABS (Flame Retardant, Medium Flow)",180,113,46,230,224,214,198,66,73,36,60,21,115,8.5,1.38,73,55,34,73,8,15,5.4,4.2,130,248,12,45,39,14.54,3.67,34.9,84.6,45,24.57,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,46:17.7,"ABS (Flame Retardant, Medium Flow)",180,114,45,232,225,215,200,67,70,35,64,19,121,9,1.43,75,53,34,71,8,15,5.3,4,131,239,12,45,38,14.4,3.81,34.8,84.2,45,24.62,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,46:42.3,"ABS (Flame Retardant, Medium Flow)",180,115,42,230,226,214,199,66,70,36,65,20,122,8.2,1.31,69,53,35,74,8,14,5.4,4,132,234,12,47,38,14.25,3.68,33.8,84.4,45,24.11,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,47:06.5,"ABS (Flame Retardant, Medium Flow)",180,116,44,231,226,212,202,66,70,34,58,21,116,8.2,1.41,75,55,35,74,8,15,4.9,3.9,132,235,12,47,37,15.14,3.51,34.7,83.3,45,25.07,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,47:31.5,"ABS (Flame Retardant, Medium Flow)",180,117,45,230,224,214,201,66,70,36,61,20,120,8.5,1.37,75,54,35,73,8,14,5.3,4.1,131,230,13,46,40,14.65,3.5,34.9,86.5,45,24.51,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,47:56.0,"ABS (Flame Retardant, Medium Flow)",180,118,44,230,222,214,201,64,71,34,61,20,122,8.6,1.39,74,53,35,72,8,13,5.1,4,130,239,11,46,41,14.91,3.38,34.5,85.2,45,24.73,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,48:20.8,"ABS (Flame Retardant, Medium Flow)",180,119,46,230,227,216,196,67,69,35,57,20,113,8.5,1.38,77,55,36,77,8,15,4.9,3.8,127,248,13,44,38,15.07,3.46,34.6,86.4,45,24.96,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,48:45.7,"ABS (Flame Retardant, Medium Flow)",180,120,44,230,226,214,199,67,68,33,62,20,127,8.2,1.33,76,54,34,73,8,15,4.6,4.1,138,236,12,46,41,15.07,3.61,34.2,85.3,45,25.05,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,49:10.8,"ABS (Flame Retardant, Medium Flow)",180,121,46,230,224,215,199,65,71,36,56,20,121,7.9,1.37,76,54,35,75,8,15,5.2,4,136,236,13,45,40,14.41,3.49,33.6,84.4,45,24.25,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,49:35.0,"ABS (Flame Retardant, Medium Flow)",180,122,43,230,226,215,200,66,70,34,64,21,119,8.9,1.33,73,53,35,72,9,14,4.8,3.9,132,230,12,45,39,15.31,3.37,34.4,87.3,45,25,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,50:00.0,"ABS (Flame Retardant, Medium Flow)",180,123,45,230,225,213,202,67,70,34,56,19,119,8.7,1.38,74,58,35,71,8,14,5.3,4.1,135,245,13,46,42,14.2,3.45,34.3,85.6,45,24.09,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,50:24.1,"ABS (Flame Retardant, Medium Flow)",180,124,44,230,224,213,197,65,72,38,59,20,116,8.2,1.4,73,56,35,74,8,15,4.9,3.9,132,239,12,46,39,13.92,3.73,35.1,81.5,45,24.08,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,50:48.2,"ABS (Flame Retardant, Medium Flow)",180,125,43,231,227,215,200,67,71,37,61,19,122,8.5,1.33,76,57,33,76,8,15,5,4,131,251,12,45,38,14.97,3.59,34.4,85.5,45,24.92,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,51:13.1,"ABS (Flame Retardant, Medium Flow)",180,126,44,231,224,213,198,67,70,33,62,19,124,8.5,1.34,73,55,34,72,9,15,4.6,4,131,253,13,45,40,14.51,3.52,34.2,81.2,45,24.41,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,51:37.5,"ABS (Flame Retardant, Medium Flow)",180,127,43,230,223,214,199,65,71,34,59,21,116,8.2,1.46,76,55,34,73,8,14,5.2,4.1,133,233,13,45,41,14.94,3.76,34.1,82,45,25.13,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,52:02.6,"ABS (Flame Retardant, Medium Flow)",180,128,45,231,225,216,198,65,72,32,61,21,124,8.4,1.39,73,53,34,73,8,14,5,4,134,249,12,48,38,15.32,3.65,34.4,84.9,45,25.37,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,52:28.0,"ABS (Flame Retardant, Medium Flow)",180,129,44,229,224,214,204,67,72,34,60,20,119,8.1,1.39,73,57,33,72,8,15,5,4,130,240,12,45,42,14.53,3.73,34.2,83.5,45,24.67,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,52:52.7,"ABS (Flame Retardant, Medium Flow)",180,130,44,229,225,212,201,67,72,33,63,19,119,8.4,1.32,77,54,33,74,8,14,5.2,4.3,137,241,13,45,38,15.41,3.57,34.5,84.9,45,25.34,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,53:18.0,"ABS (Flame Retardant, Medium Flow)",180,131,44,230,224,213,199,66,71,35,59,21,127,8.5,1.35,76,53,34,73,8,15,5,4,134,245,12,44,40,14.33,3.71,34.3,86,45,24.33,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,53:42.4,"ABS (Flame Retardant, Medium Flow)",180,132,45,229,224,216,198,66,71,33,60,19,119,7.9,1.42,77,54,36,73,8,15,5.1,4,123,238,13,45,40,14.06,3.67,34.3,84.7,45,24.15,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,54:06.5,"ABS (Flame Retardant, Medium Flow)",180,133,44,231,224,216,201,66,72,36,61,20,122,8.4,1.39,72,52,35,73,8,15,5.2,4,128,247,12,45,40,14.95,3.73,33.9,83.9,45,24.99,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,54:31.5,"ABS (Flame Retardant, Medium Flow)",180,134,46,227,223,214,199,66,73,34,58,20,120,8.5,1.4,72,54,36,74,8,14,5,4.1,129,237,12,46,40,14.91,3.52,34.5,84.5,45,24.77,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,54:56.3,"ABS (Flame Retardant, Medium Flow)",180,135,47,229,223,215,200,67,71,36,61,21,114,8,1.33,71,53,34,77,8,15,5.2,4.2,135,237,12,46,38,14.97,3.37,34.7,85.9,45,24.62,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,55:20.9,"ABS (Flame Retardant, Medium Flow)",180,136,43,228,224,216,200,67,71,36,59,19,116,8.9,1.39,75,56,35,75,8,15,5.3,4.2,132,246,13,45,38,15.23,3.41,34.5,83.2,45,25.01,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,55:45.9,"ABS (Flame Retardant, Medium Flow)",180,137,46,230,225,213,199,67,73,38,57,19,121,8.8,1.29,74,55,35,75,8,14,4.8,4.4,130,247,13,45,38,14.64,3.66,34.5,82.9,45,24.65,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,56:10.5,"ABS (Flame Retardant, Medium Flow)",180,138,44,229,222,215,201,66,71,35,59,20,119,8.9,1.24,74,55,35,73,8,15,5,4,132,241,12,44,39,15.14,3.51,34.4,82.7,45,24.82,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,56:35.4,"ABS (Flame Retardant, Medium Flow)",180,139,44,230,225,213,198,65,71,35,60,20,119,8.2,1.34,75,56,35,75,8,15,5.1,4,136,248,12,42,41,14.42,3.64,33.6,84.1,45,24.42,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,56:59.8,"ABS (Flame Retardant, Medium Flow)",180,140,45,231,224,215,198,69,71,33,59,21,121,8.9,1.38,73,54,34,73,8,14,5.4,3.9,134,247,13,48,38,14.3,3.53,34.2,83,45,24.24,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,57:24.0,"ABS (Flame Retardant, Medium Flow)",180,141,43,230,225,216,200,65,72,35,57,19,114,8.4,1.39,71,56,33,69,8,15,4.8,3.8,128,232,13,47,40,14.72,3.41,34.7,83.7,45,24.48,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,57:48.5,"ABS (Flame Retardant, Medium Flow)",180,142,45,231,225,216,201,67,71,34,62,19,117,9,1.47,71,56,35,78,8,15,5,4.1,131,248,12,47,38,14.71,3.4,34.8,83.8,45,24.6,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,58:13.1,"ABS (Flame Retardant, Medium Flow)",180,143,45,231,226,214,197,66,71,35,57,19,120,8.5,1.36,72,54,34,75,9,14,4.9,4.1,137,237,12,47,40,15,3.52,33.9,84.1,45,24.8,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,58:37.9,"ABS (Flame Retardant, Medium Flow)",180,144,44,231,224,216,203,68,71,35,59,19,118,8.3,1.32,74,54,37,75,8,14,5.2,4,130,241,12,47,39,14.46,3.47,35.8,83.5,45,24.22,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,59:02.1,"ABS (Flame Retardant, Medium Flow)",180,145,44,228,222,215,198,68,71,35,57,20,118,8.3,1.4,75,55,35,75,9,15,5,3.8,133,238,12,44,42,14.58,3.44,34.4,84.8,45,24.39,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,59:26.5,"ABS (Flame Retardant, Medium Flow)",180,146,44,231,227,214,200,64,71,33,57,20,123,8.9,1.29,76,54,37,74,8,14,4.9,4.3,128,260,12,48,40,14.91,3.49,34.1,85.2,45,24.66,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,59:51.2,"ABS (Flame Retardant, Medium Flow)",180,147,45,229,225,213,203,64,72,36,60,19,119,8.8,1.33,72,53,34,74,8,15,5.3,4.3,130,241,12,45,42,14.86,3.62,34.2,83.3,45,24.82,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,00:16.0,"ABS (Flame Retardant, Medium Flow)",180,148,44,230,225,216,197,68,72,36,60,20,116,8.2,1.29,73,54,35,74,9,15,4.9,4,128,242,13,44,39,13.96,3.49,34.2,81.3,45,23.71,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,00:39.7,"ABS (Flame Retardant, Medium Flow)",180,149,46,230,224,215,198,67,72,35,56,19,126,8.5,1.35,75,53,35,74,8,15,5.2,4.1,128,251,12,46,41,14.91,3.5,33.4,83.2,45,24.72,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,01:04.4,"ABS (Flame Retardant, Medium Flow)",180,150,46,229,227,214,202,66,73,35,57,20,122,8.2,1.43,73,54,34,72,8,14,5.1,4.2,131,233,13,46,41,14.86,3.63,33.6,84.2,45,24.93,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,01:29.4,"ABS (Flame Retardant, Medium Flow)",180,151,43,229,223,215,202,67,70,36,61,19,124,8.7,1.36,74,56,35,76,8,14,5.2,4.2,131,240,13,45,39,15.1,3.74,34.3,79.7,45,25.09,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,01:54.4,"ABS (Flame Retardant, Medium Flow)",180,152,43,232,223,218,197,66,70,35,59,20,117,8.3,1.36,75,53,34,76,8,14,5,4.4,130,248,13,46,41,15.15,3.51,33.9,83.9,45,25.1,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,02:19.5,"ABS (Flame Retardant, Medium Flow)",180,153,44,229,224,212,198,66,71,37,62,19,119,8.5,1.32,77,54,35,76,8,15,5.1,3.8,134,241,13,47,41,15.61,3.43,33.7,84.7,45,25.34,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,02:44.9,"ABS (Flame Retardant, Medium Flow)",180,154,43,230,225,217,199,67,72,35,60,20,114,8.5,1.37,75,54,35,73,8,14,4.9,3.9,131,250,13,44,38,14.7,3.54,33.6,82.1,45,24.56,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,03:09.4,"ABS (Flame Retardant, Medium Flow)",180,155,44,232,224,215,199,67,72,36,58,20,122,9,1.36,73,56,33,72,8,15,5.2,4,127,239,13,47,41,15.13,3.63,34.2,80.2,45,25.1,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,03:34.5,"ABS (Flame Retardant, Medium Flow)",180,156,43,229,224,215,200,66,71,35,62,21,124,8.2,1.34,76,55,36,73,8,15,5.3,4.2,132,244,13,47,39,15.02,3.46,34.3,83.4,45,24.91,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,03:59.5,"ABS (Flame Retardant, Medium Flow)",180,157,47,231,223,213,200,66,72,34,59,20,118,8.5,1.29,73,51,37,75,8,14,4.9,4.3,130,235,12,45,38,15.01,3.67,34,84.4,45,25.04,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,04:24.5,"ABS (Flame Retardant, Medium Flow)",180,158,46,230,226,213,197,66,71,35,63,19,116,8.8,1.36,76,54,34,76,8,14,5,4.1,134,234,13,44,37,14.39,3.59,34.8,85.3,45,24.3,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,04:48.8,"ABS (Flame Retardant, Medium Flow)",180,159,43,231,225,215,202,66,70,35,59,20,116,8.8,1.41,75,53,36,75,8,15,4.9,3.9,129,232,13,43,38,14.86,3.63,34.5,84.3,45,24.95,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,05:13.7,"ABS (Flame Retardant, Medium Flow)",180,160,42,232,226,214,197,65,70,33,59,21,123,8.3,1.46,71,54,34,72,9,14,5,3.9,125,260,13,44,40,15.46,3.49,33.3,81.5,45,25.44,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,05:39.2,"ABS (Flame Retardant, Medium Flow)",180,161,44,230,224,214,201,68,72,36,61,20,125,8.7,1.45,74,55,37,73,8,14,5.3,4,125,245,13,46,41,15.37,3.65,33.9,84.2,45,25.43,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,06:04.6,"ABS (Flame Retardant, Medium Flow)",180,162,43,227,225,213,196,69,70,34,63,20,125,8.9,1.36,74,54,35,69,9,14,5.3,3.9,131,253,13,48,38,15.04,3.42,34.6,83.9,45,24.84,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,06:29.5,"ABS (Flame Retardant, Medium Flow)",180,163,45,228,226,212,198,66,73,34,59,20,121,8.7,1.33,69,57,32,70,8,15,5.3,3.9,130,249,12,44,37,15.21,3.69,35.2,81.3,45,25.23,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,06:54.7,"ABS (Flame Retardant, Medium Flow)",180,164,44,230,224,214,198,66,72,34,61,20,115,8.4,1.38,74,56,36,76,8,14,5.4,3.7,135,237,12,46,38,14.8,3.68,34.3,82,45,24.83,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,07:19.5,"ABS (Flame Retardant, Medium Flow)",180,165,44,229,226,215,203,69,70,35,60,20,126,8.4,1.35,76,55,35,70,8,14,5.3,4.1,129,249,13,48,41,14.67,3.62,34.6,85.5,45,24.59,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,07:44.1,"ABS (Flame Retardant, Medium Flow)",180,166,44,229,225,215,198,65,71,35,59,19,117,8.2,1.4,74,53,36,73,9,15,5.2,3.9,130,240,13,47,40,14.87,3.51,34,81.9,45,24.81,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,08:08.9,"ABS (Flame Retardant, Medium Flow)",180,167,43,231,226,215,200,66,70,35,59,19,121,8.4,1.41,73,53,33,73,9,15,5.3,4.1,132,248,13,45,40,16.04,3.5,34.1,83.1,45,25.91,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,08:34.8,"ABS (Flame Retardant, Medium Flow)",180,168,44,228,226,215,201,67,73,34,59,19,123,8.5,1.34,74,55,35,73,8,13,5.2,4.1,127,229,13,44,39,14.51,3.57,34.6,81.6,45,24.39,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,08:59.2,"ABS (Flame Retardant, Medium Flow)",180,169,46,229,222,213,200,66,71,36,58,19,116,8.5,1.41,75,52,35,73,8,14,5.4,3.9,132,245,12,44,38,14.57,3.68,35,82.6,45,24.68,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,09:23.9,"ABS (Flame Retardant, Medium Flow)",180,170,43,228,224,216,199,65,70,34,65,20,125,8.6,1.37,76,52,33,66,8,14,5.1,3.8,134,238,12,45,40,14.89,3.76,34.4,81.9,45,24.95,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,09:48.8,"ABS (Flame Retardant, Medium Flow)",180,171,44,228,221,214,199,68,74,35,59,20,126,8.6,1.38,75,55,34,70,8,14,5.4,3.6,132,242,13,45,39,14.7,3.46,34.9,83.6,45,24.56,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,10:13.4,"ABS (Flame Retardant, Medium Flow)",180,172,43,231,222,215,201,67,71,32,59,19,120,8.5,1.34,73,54,33,72,9,14,5.2,3.7,129,240,13,44,38,14.71,3.53,33.7,82.6,45,24.6,0,0,0,0,0,0,0,0,0
Smart Router Enclosure,10:38.0,"ABS (Flame Retardant, Medium Flow)",180,173,40,230,223,213,200,67,72,33,63,19,119,8.1,1.44,71,54,34,71,9,14,5.3,4,128,241,12,46,38,14.75,3.53,34.5,82.9,45,24.7,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,11:02.7,"ABS (Flame Retardant, Medium Flow)",180,174,42,228,226,216,202,67,71,34,60,20,124,8.5,1.29,75,52,34,71,8,15,5.1,4.1,135,228,13,46,39,15.63,3.54,34.5,86.5,45,25.49,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,11:28.2,"ABS (Flame Retardant, Medium Flow)",180,175,40,230,224,216,196,66,71,34,60,20,122,8.9,1.38,73,53,34,66,9,14,4.9,4,131,231,12,44,40,15.06,3.69,34.5,82.7,45,25.13,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,11:53.3,"ABS (Flame Retardant, Medium Flow)",180,176,41,227,225,214,201,67,72,34,61,19,125,8.8,1.37,72,54,35,73,8,14,5.3,3.9,134,231,13,44,41,14.79,3.54,34.3,81.5,45,24.71,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,12:18.0,"ABS (Flame Retardant, Medium Flow)",180,177,40,229,224,217,200,67,72,36,60,21,124,8.1,1.35,70,55,34,70,9,15,5.2,3.9,130,221,13,46,40,14.31,3.65,33.5,83.9,45,24.34,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,12:42.4,"ABS (Flame Retardant, Medium Flow)",180,178,43,231,224,216,202,64,70,32,59,20,127,8.5,1.37,70,55,35,70,9,14,5.1,3.8,129,230,12,46,39,15.67,3.68,34.3,81.8,45,25.77,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,13:08.1,"ABS (Flame Retardant, Medium Flow)",180,179,40,228,225,217,203,66,71,35,61,20,121,8.5,1.31,75,53,34,71,9,14,5.5,4,128,228,13,47,41,14.39,3.66,33.6,80.3,45,24.34,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,13:32.5,"ABS (Flame Retardant, Medium Flow)",180,180,40,230,224,216,199,66,71,34,55,19,120,8.7,1.32,73,54,33,70,9,15,5.1,3.8,129,247,13,46,39,15.01,3.44,34.5,80.5,45,24.84,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,13:57.3,"ABS (Flame Retardant, Medium Flow)",180,181,41,230,224,215,200,65,71,34,59,21,123,8.5,1.37,74,54,36,73,9,14,5.2,4,128,237,13,47,41,14.86,3.63,33.6,78.9,45,24.85,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,14:22.2,"ABS (Flame Retardant, Medium Flow)",180,182,41,229,225,213,199,66,73,37,59,20,122,9.1,1.33,76,51,33,69,9,14,5.5,3.8,129,227,13,46,40,15.01,3.53,35.9,82.8,45,24.8,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,14:47.0,"ABS (Flame Retardant, Medium Flow)",180,183,43,229,223,215,201,66,73,35,60,21,122,8.6,1.34,75,56,35,72,9,13,5.2,3.9,126,250,13,45,40,14.71,3.61,34.6,79.6,45,24.64,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,15:11.6,"ABS (Flame Retardant, Medium Flow)",180,184,41,229,225,213,201,66,69,34,61,19,123,8,1.42,68,53,33,72,8,14,5.2,3.9,123,228,13,45,39,14.74,3.65,33.5,81.1,45,24.69,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,15:36.3,"ABS (Flame Retardant, Medium Flow)",180,185,42,231,225,216,199,68,72,33,60,20,124,8.8,1.43,71,54,35,72,9,15,5.3,4.1,130,240,13,48,39,15.12,3.42,34.7,81.5,45,24.97,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,16:01.3,"ABS (Flame Retardant, Medium Flow)",180,186,40,229,222,215,201,67,72,35,59,18,120,8.7,1.34,73,54,33,72,8,14,5.3,3.9,130,218,13,48,37,15.18,3.73,34.3,81.4,45,25.26,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,16:26.5,"ABS (Flame Retardant, Medium Flow)",180,187,43,229,223,214,199,66,72,33,59,20,119,8.4,1.33,75,54,35,70,9,14,4.9,4,126,217,12,46,40,14.64,3.43,34.5,82.8,45,24.4,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,16:50.9,"ABS (Flame Retardant, Medium Flow)",180,188,42,229,224,214,198,67,72,33,59,20,118,8.6,1.26,74,54,35,70,8,13,5.3,3.7,128,237,13,47,41,14.89,3.54,35.4,86.2,45,24.58,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,17:15.5,"ABS (Flame Retardant, Medium Flow)",180,189,42,232,224,216,200,66,71,33,54,21,124,8.7,1.37,77,52,32,72,8,15,5.3,3.9,127,248,13,45,39,14.66,3.6,33.9,82.6,45,24.65,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,17:40.2,"ABS (Flame Retardant, Medium Flow)",180,190,42,231,225,215,201,64,73,34,60,19,124,8.3,1.4,74,54,33,71,9,15,5.2,4.1,131,238,14,45,38,14.69,3.46,33.2,82.2,45,24.46,1,0,0,0,0,0,0,0,0
Smart Router Enclosure,18:04.6,"ABS (Flame Retardant, Medium Flow)",180,191,42,230,223,215,201,66,68,36,57,20,124,8.8,1.35,72,53,36,68,8,14,5.3,3.8,130,245,12,45,38,15.08,3.47,34.5,80.4,45,24.89,1,0,0,0,0,0,0,0,0
